accidentindicator	address_id	agencyid	fineamt	location	objectid	penalty1	penalty2	row_	streetsegid	ticketissuedate	tickettype	totalpaid	violationcode	violationdesc	xcoord	y	ycoord	filename	﻿x
False	303037.0	25.0	100.0	100 BLK IRVING ST NW W/B	1218135			4135997	6350.0	2015-11-08T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398820.99	38.9286457472	140084.44	Moving_Violations_in_November_2015.csv	-77.013599603
False	146162.0	25.0	50.0	100 BLK MICHIGAN AVENUE NE E/B	2170257	50.0		848171	2623.0	2010-02-02T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_February_2010.csv	-77.0061921948
False	902787.0	25.0	75.0	PENNSYLVANIA AVE SE/B @ 27TH ST SE	2539468	75.0		245034	888.0	2009-04-27T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	402692.790016	38.8727884305	133884.199994	Moving_Violations_in_April_2009.csv	-76.9689711097
False	805468.0	25.0	125.0	2800 BLK BENNING ROAD NE E/B	2986485			1258697	4693.0	2010-08-12T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403046.72	38.897306834	136606.06	Moving_Violations_in_August_2010.csv	-76.9648804257
False		25.0	250.0	DC295 NE .1 MILE SOUTH OF EASTERN A	1518460			1297688	1253.0	2010-08-30T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	405649.1478	38.9110603807	138134.2439	Moving_Violations_in_August_2010.csv	-76.9348677012
False	805065.0	25.0	150.0	2200 BLOCK K ST NW E/B	390939	150.0		3037625	4361.0	2014-04-25T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_April_2014.csv	-77.0499797097
False	31943.0	25.0	200.0	3700 BLK SOUTHERN AVENUE SE (SW/B)	960594			2680777	1435.0	2012-10-04T00:00:00.000Z	Photo	200.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	404133.54	38.8596648796	132428.01	Moving_Violations_in_October_2011.csv	-76.952376952
False		25.0	100.0	DC295 SW .3 MILES S/O EXIT 1 N/B	1625868			4051320	14688.0	2015-10-11T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_October_2015.csv	-77.0172487613
False	810860.0	25.0	125.0	CANAL RD NW .3 M S/O AZ AVE S/B	391172			1799807	9309.0	2012-01-08T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	391088.6001	38.9216385052	139311.5049	Moving_Violations_in_January_2012.csv	-77.102765836
False	30648.0	25.0	50.0	3800 BLK EASTERN AVENUE NE (SE/B)	1335681			764816	10106.0	2009-12-12T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402987.14	38.9365898508	140966.78	Moving_Violations_in_December_2009.csv	-76.9655482794
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3154254			3383143	6993.0	2014-12-26T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_December_2014.csv	-77.018353403
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	1874577			628880	14746.0	2009-10-10T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_October_2009.csv	-76.994976553
False	146162.0	25.0	150.0	100 BLK MICHIGAN AVENUE NE E/B	2827277	150.0		305209	2623.0	2009-05-24T00:00:00.000Z	Photo	300.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_May_2009.csv	-77.0061921948
False	900719.0	25.0	150.0	14TH ST N/B @ K ST NW	910296	150.0		3437005	3438.0	2015-01-29T00:00:00.000Z	Photo	300.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	397228.190011	38.9025305482	137185.833341	Moving_Violations_in_January_2015.csv	-77.0319573845
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	500403	100.0		3599114	4361.0	2015-04-27T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_April_2015.csv	-77.0499797097
False	900063.0	25.0	150.0	MILITARY RD W/B @ 14TH ST NW	4086710	150.0		1922761	4223.0	2012-02-13T00:00:00.000Z	Photo	300.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	397103.139835	38.9620497839	143793.029027	Moving_Violations_in_February_2012.csv	-77.0334269317
False	807208.0	25.0	75.0	NEW YORK W/B @ FLORIDA NE	2882669			39461	6179.0	2009-01-17T00:00:00.000Z	Photo	75.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399601.6531	38.9089048798	137892.9606	Moving_Violations_in_January_2009.csv	-77.0045950782
False	284693.0	25.0	100.0	3500 MASSACHUSETTS AVE NW E/B	1841771	100.0		3097830	5097.0	2014-05-31T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	394047.44	38.9248987336	139670.64	Moving_Violations_in_May_2014.csv	-77.0686485254
False		25.0	100.0	DC295 NE .1MILE S/O EASTERN AVE S/B	4090928			3573032	5134.0	2015-04-18T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	405635.9275	38.911335447	138164.7691	Moving_Violations_in_April_2015.csv	-76.9350198805
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3983681			3588959	6993.0	2015-04-24T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_April_2015.csv	-77.018353403
False		25.0	50.0	SUITLAND PK .3 MILES PRIOR TO FIRTH	460576	50.0		592587	3557.0	2009-09-23T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400413.4347	38.8612877655	132607.0948	Moving_Violations_in_September_2009.csv	-76.9952387104
False	900979.0	25.0	50.0	LONGFELLOW ST W/B @ MISSOURI AVE NW	2903811			4141075	230.0	2015-11-22T00:00:00.000Z	Photo	50.0	T128	PASSING STOP SIGN WITHOUT COMING TO A FULL STOP	398450.821565	38.9576677475	143306.203746	Moving_Violations_in_November_2015.csv	-77.0178759679
False		25.0	50.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	2627827			456838	6364.0	2009-07-30T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_July_2009.csv	-77.0140367592
False		25.0		SOUTHWEST FWY SW @ EXIT 4 W/B	802832			2182493	5024.0	2012-05-19T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398165.1201	38.8825499724	134967.56	Moving_Violations_in_May_2012.csv	-77.0211499631
False		25.0	100.0	DC295 SW .3 MILES S/O EXIT 1 N/B	3620955			4051761	14688.0	2015-10-11T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_October_2015.csv	-77.0172487613
False	805065.0	25.0	150.0	2200 BLOCK K ST NW E/B	467950			3252864	4361.0	2014-09-01T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_September_2014.csv	-77.0499797097
False	800638.0	25.0	125.0	1900 BLK BRANCH AVE SE N/B	273952	125.0		2003979	675.0	2012-03-13T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403477.897953	38.8668720932	133227.748409	Moving_Violations_in_March_2012.csv	-76.9599270048
False	903777.0	25.0	100.0	S DAKOTA SE/B @ BLADENSBURG RD NE	3851278	100.0		3067352	4229.0	2014-05-13T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403020.923969	38.9251762117	139699.780351	Moving_Violations_in_May_2014.csv	-76.9651641877
False	813951.0	25.0	100.0	3700 BLK MASSACHUSETTS AVE SE NW/B	443615	100.0		3647763	12021.0	2015-05-19T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404220.2	38.8739779324	134016.91	Moving_Violations_in_May_2015.csv	-76.9513687313
False		25.0	200.0	3RD ST TUNNEL NW S/B BY 3RD ST (WZ)	3018889			3996841	5435.0	2015-09-22T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398764.77	38.8920467534	136021.66	Moving_Violations_in_September_2015.csv	-77.0142406682
False		25.0	125.0	DC295 SW .7 MILES S/O EXIT 1 S/B	961760			2082613	6993.0	2012-04-11T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_April_2012.csv	-77.018353403
False	805065.0	25.0		2200 BLK K ST NW W/B	2490039			2455317	4361.0	2012-08-13T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_August_2012.csv	-77.0499797097
False		25.0	100.0	DC295 SW .3 MILES S/O EXIT 1 N/B	3685284			3925106	14688.0	2015-08-29T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_August_2015.csv	-77.0172487613
False	805065.0	25.0	100.0	2200 BLK K ST NW W/B	1836539			4028177	4361.0	2015-10-04T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_October_2015.csv	-77.0499797097
False	807208.0	25.0	75.0	NEW YORK W/B @ FLORIDA NE	3740620	75.0		368828	6179.0	2009-06-23T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399601.6531	38.9089048798	137892.9606	Moving_Violations_in_June_2009.csv	-77.0045950782
False	805065.0	25.0	100.0	2200 BLK K ST NW W/B	293014			3824006	4361.0	2015-07-24T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_July_2015.csv	-77.0499797097
False	288753.0	25.0	200.0	600 BLK NEW YORK AVENUE NE W/B	705470			3035925	14658.0	2014-04-24T00:00:00.000Z	Photo	200.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_April_2014.csv	-76.995608706
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	1861335	125.0		1341680	14658.0	2010-09-20T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_September_2010.csv	-76.995608706
False		25.0	50.0	DC295 SE .75 MI S/O PA AVE SE SW/B	1877335	50.0		230360	14671.0	2009-04-18T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401602.1284	38.8722637244	133825.6581	Moving_Violations_in_April_2009.csv	-76.9815398114
False	800638.0	25.0	125.0	1900 BLK BRANCH AVE SE N/B	4051958			2395684	675.0	2012-08-02T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403477.897953	38.8668720932	133227.748409	Moving_Violations_in_August_2012.csv	-76.9599270048
False	146162.0	25.0	50.0	100 BLK MICHIGAN AVENUE NE E/B	3210884	50.0		784561	2623.0	2009-12-28T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_December_2009.csv	-77.0061921948
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	40736			4111574	4361.0	2015-10-31T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_October_2015.csv	-77.0499797097
False		25.0	100.0	DC295 .4 MI S/O BURROUGHS AV NE S/B	890485			2892488	5134.0	2012-12-24T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404601.2512	38.8998525447	136889.4048	Moving_Violations_in_December_2012.csv	-76.9469582683
False	903709.0	25.0	100.0	E CAPITOL ST W/B @ SOUTHERN AVE NE	2661039	100.0		3630415	3664.0	2015-05-11T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407514.302757	38.8897577145	135771.026811	Moving_Violations_in_May_2015.csv	-76.9133883573
False	807819.0	25.0	125.0	5200 BLK 14TH STREET NW (S/B)	3981799			1468848	6705.0	2010-11-26T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	397102.63	38.9535033827	142844.3	Moving_Violations_in_November_2010.csv	-77.0334288055
	805261.0			3400 BLOCK WATER ST NW NORTH SIDE	6562347			1513243	4512.0	2014-07-08T00:00:00.000Z			P322	PARK OVERTIME IN TIMED ZONE	393986.0	38.9041733819	137370.0	Moving_Violations_in_July_2014.csv	-77.0693369126
False	813951.0	25.0	100.0	3700 BLK MASSACHUSETTS AVE SE NW/B	4080151			3938397	12021.0	2015-09-02T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404220.2	38.8739779324	134016.91	Moving_Violations_in_September_2015.csv	-76.9513687313
False	152398.0	16.0	500.0	500 8TH ST SE BLOCK EAST SIDE	748610			3017938	9130.0	2014-04-12T00:00:00.000Z	No Ticket Type	0.0	T337	UNLICENSED NON-DC LIMOUSINE OPERATOR	400459.12	38.8825729378	134969.91	Moving_Violations_in_April_2014.csv	-76.9947107502
False	805065.0	25.0	150.0	2200 BLOCK K ST NW E/B	1609583			3791381	4361.0	2015-07-11T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_July_2015.csv	-77.0499797097
False	146162.0	25.0	100.0	100 BLK MICHIGAN AVE NE E/B	2550853			3244519	2623.0	2014-08-28T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_August_2014.csv	-77.0061921948
False		25.0	100.0	SUITLAND PK W/B @ STANTON RD SE	2883862			3804489	3557.0	2015-07-16T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401449.3426	38.8533051238	131721.086	Moving_Violations_in_July_2015.csv	-76.9833049061
False		25.0	150.0	DC295 SW .3 MILES S/O EXIT 1 N/B	1944835			4146112	14688.0	2015-12-06T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_December_2015.csv	-77.0172487613
False		25.0	150.0	SOUTHWEST FWY SW @ EXIT 4 W/B	991903			2316053	5024.0	2012-07-05T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398165.1201	38.8825499724	134967.56	Moving_Violations_in_July_2012.csv	-77.0211499631
False	804036.0	25.0	75.0	N. CAPITOL NE @ RIGGS RD.	3277939	75.0		568944	3428.0	2009-09-12T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399215.9105	38.9548231094	142990.31	Moving_Violations_in_September_2009.csv	-77.009048376
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	2737979	100.0		3384095	6993.0	2014-12-26T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_December_2014.csv	-77.018353403
False		25.0	200.0	3RD ST TUNNEL NW S/B BY 3RD ST (WZ)	2946624	200.0		3860501	5435.0	2015-08-05T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398764.77	38.8920467534	136021.66	Moving_Violations_in_August_2015.csv	-77.0142406682
False	805065.0	25.0	300.0	2200 BLK K ST NW W/B	2900633	300.0		2882951	4361.0	2012-12-20T00:00:00.000Z	Photo	600.0	T122	SPEED 26-30 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_December_2012.csv	-77.0499797097
False	807266.0	25.0	125.0	800 BLK EASTERN AVENUE NE (E/B)	2833438			1092070	6230.0	2010-06-04T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407128.67	38.8994757558	136849.45	Moving_Violations_in_June_2010.csv	-76.9178221773
	800255.0			800 BLOCK PENNSYLVANIA AVE SE NORTH	7089529			1347617	212.0	2014-07-09T00:00:00.000Z			P039	PARK AT EXPIRED METER	400462.0	38.8840691392	135136.0	Moving_Violations_in_July_2014.csv	-76.9946774456
False		25.0	100.0	DC295 NE .1MILE S/O EASTERN AVE N/B	1083905			3560810	5134.0	2015-04-12T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	405636.9114	38.911336119	138164.8444	Moving_Violations_in_April_2015.csv	-76.9350085355
False		25.0	125.0	DC295 NE AT BENNING RD EXIT N/B	2318231	125.0		2735725	5134.0	2012-10-23T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404307.5	38.8971950819	136594.24	Moving_Violations_in_October_2012.csv	-76.9503465327
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	3983160			4240164	4361.0	2015-12-18T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_December_2015.csv	-77.0499797097
False		25.0	50.0	SE/SW FRWY @ 8TH ST EXIT SE (W/B)	2242799			187159	14746.0	2009-03-28T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400363.075	38.8789765637	134570.6801	Moving_Violations_in_March_2009.csv	-76.995817916
False		25.0	150.0	SUITLAND PKWY W/B @ STANTON RD SE	3231161			2954634	3557.0	2014-02-21T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	401449.3426	38.8533051238	131721.086	Moving_Violations_in_February_2014.csv	-76.9833049061
False	804735.0	25.0	125.0	5400 BLK 16TH STREET NW S/B	1279548			1573705	4083.0	2011-04-07T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	396844.36	38.9543810691	142941.83	Moving_Violations_in_April_2011.csv	-77.0364088759
False	811468.0	25.0	125.0	9TH ST TUNNEL NW S/B	275415			2695606	9838.0	2012-10-09T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	397920.14	38.8897567631	135767.63	Moving_Violations_in_October_2011.csv	-77.0239758727
False	286707.0	25.0	100.0	2200 BLK SOUTH DAKOTA AVE NE SE/B	1128394			4189711	9851.0	2015-10-19T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403599.77	38.9200200968	139127.65	Moving_Violations_in_October_2015.csv	-76.9584917822
False	904122.0	25.0	75.0	K ST W/B @ 25TH ST NW	2102277			747226	4361.0	2009-12-03T00:00:00.000Z	Photo	75.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	395376.196858	38.9025362612	137187.332477	Moving_Violations_in_December_2009.csv	-77.053308287
False		25.0	125.0	3RD ST TUNNEL NW S/B AT 3RD ST EXIT	1040841			1632402	5435.0	2011-07-12T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398763.9982	38.8987694772	136767.9356	Moving_Violations_in_July_2011.csv	-77.0142509077
False	805065.0	25.0	100.0	2200 BLOCK K ST NW EB	4069546	100.0		3416028	4361.0	2015-01-17T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_January_2015.csv	-77.0499797097
False	812484.0	25.0	150.0	600 BLK MISSOURI AVE NW SE/B	2492496	150.0		2994890	10729.0	2014-03-26T00:00:00.000Z	Photo	300.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398103.155	38.9589778688	143451.715	Moving_Violations_in_March_2014.csv	-77.0218875811
False	288753.0	25.0	50.0	600 BLK NEW YORK AVENUE NE W/B	2254114			205345	14658.0	2009-04-06T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_April_2009.csv	-76.995608706
False	274635.0	2.0	100.0	5700 SB CONN AVE NW	2545284			1331942	1225.0	2010-09-16T00:00:00.000Z	Moving	100.0	T591	DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE	393358.8	38.966141905	144249.55	Moving_Violations_in_September_2010.csv	-77.0766344005
False		25.0	200.0	DC295 NE AT BENNING RD EXIT N/B	4026178	200.0		2125398	5134.0	2012-04-28T00:00:00.000Z	Photo	0.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	404307.5	38.8971950819	136594.24	Moving_Violations_in_April_2012.csv	-76.9503465327
False	803576.0	25.0	125.0	200 BLK 19TH ST SE N/B	22705	125.0		2354261	3072.0	2012-07-19T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401973.2	38.8872274581	135486.83	Moving_Violations_in_July_2012.csv	-76.97725892
False	807819.0	25.0	50.0	5200 BLK 14TH STREET NW (S/B)	496634			137648	6705.0	2009-03-06T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	397102.63	38.9535033827	142844.3	Moving_Violations_in_March_2009.csv	-77.0334288055
False	900719.0	25.0	150.0	14TH ST N/B @ K ST NW	2390900			3306888	3438.0	2014-10-20T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	397228.190011	38.9025305482	137185.833341	Moving_Violations_in_October_2014.csv	-77.0319573845
False	800638.0	25.0	100.0	1900 BLK BRANCH AVE SE N/B	3534843			3378908	675.0	2014-12-22T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403477.897953	38.8668720932	133227.748409	Moving_Violations_in_December_2014.csv	-76.9599270048
False	300368.0	25.0	100.0	2800 BLK NEW YORK AVE NE E/B	11987			3713693		2015-06-12T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402915.72	38.9176546129	138864.78	Moving_Violations_in_June_2015.csv	-76.9663809737
False	807090.0	25.0	50.0	4700 BLK MACARTHUR BLVD NW S/B	1961440	50.0		870499	6074.0	2010-02-25T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	392000.5	38.9139016062	138451.67	Moving_Violations_in_February_2010.csv	-77.0922400725
False	904857.0	25.0	150.0	NEW YORK AVE W/B @ FLORIDA AVE NE	2233291	150.0		3120430	5265.0	2014-06-14T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399601.653054	38.9089048795	137892.960573	Moving_Violations_in_June_2014.csv	-77.0045950788
False		25.0	125.0	DC295 NE UNDER BENNING RD N/B	3090001	125.0		1874993	5134.0	2012-01-28T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404147.9324	38.8956810873	136426.0894	Moving_Violations_in_January_2012.csv	-76.9521870018
False	807090.0	25.0	50.0	4700 BLK MACARTHUR BLVD NW S/B	3122381			343513	6074.0	2009-06-11T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	392000.5	38.9139016062	138451.67	Moving_Violations_in_June_2009.csv	-77.0922400725
False		25.0	125.0	DC295 SW .3 MILES S/O EXIT 1 N/B	52735	125.0		1918760	14688.0	2012-02-12T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_February_2012.csv	-77.0172487613
False		25.0	100.0	DC295 SW .3 MILES S/O EXIT 1 N/B	3644128			4324374	14688.0	2015-11-27T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_November_2015.csv	-77.0172487613
False		25.0	200.0	3RD ST TUNNEL NW S/B @ 3RD ST (WZ)	3523891			3663364	5435.0	2015-05-25T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398764.77	38.8920467534	136021.66	Moving_Violations_in_May_2015.csv	-77.0142406682
False		25.0	200.0	DC295 SW .7 MILES S/O EXIT 1 S/B	1198990			3575500	6993.0	2015-04-19T00:00:00.000Z	Photo	200.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_April_2015.csv	-77.018353403
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	3279509	125.0		1985308	14658.0	2012-03-07T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_March_2012.csv	-76.995608706
False	811468.0	25.0	125.0	9TH ST TUNNEL NW S/B	447426			2707894	9838.0	2012-10-13T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	397920.14	38.8897567631	135767.63	Moving_Violations_in_October_2012.csv	-77.0239758727
	803579.0			1000 BLOCK U ST NW NORTH SIDE	7829229			1350353	3074.0	2014-07-13T00:00:00.000Z			P170	FAILURE TO DISPLAY CURRENT TAGS	397775.0	38.9170100128	138793.0	Moving_Violations_in_July_2014.csv	-77.025658637
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	1493393	50.0		797750	14746.0	2010-01-02T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_January_2010.csv	-76.994976553
